id,original_language,genres,country,vote_average
the+swedish+moment+2014,fi,35,FI,6.0
bobcat+goldthwait+you+dont+look+the+same+either+2012,en,35,US,6.0
a+mothers+courage+2009,en,,,5.0
the+draughtsmans+contract+1982,en,35,GB,6.9
caught+1996,en,28,US,6.5
nativity+2009,en,35,GB,6.2
127+hours+2010,en,12,GB,7.0
honey+2003,en,10749,US,6.0
shadow+people+2007,en,18,US,1.0
...and+the+pursuit+of+happiness+1986,en,99,US,8.3
daisy+kenyon+1947,en,18,US,6.4
blubberella+2011,en,27,DE,3.5
cleopatra+2003,es,18,AR,4.7
cold+mountain+2003,en,18,US,6.7
petes+dragon+1977,en,14,US,6.4
raising+helen+2004,en,18,US,5.9
the+rainmaker+1997,en,18,US,6.7
lonesome+1928,en,35,US,7.9
judith+of+bethulia+1914,en,18,US,5.3
white+reindeer+2013,en,35,US,5.3
supervixens+1975,en,35,US,6.4
3+women+1977,en,18,US,6.8
avenging+angelo+2002,en,28,US,5.0
the+line+king+the+al+hirschfeld+story+1996,en,99,,0.0
northern+lights+2009,en,10770,CA,5.8
taste+of+fear+1961,en,27,GB,6.7
the+girl+next+door+2007,en,53,US,6.5
jupiter+ascending+2015,en,878,US,5.2
jingle+all+the+way+2+2014,en,35,US,4.0
violence+at+noon+1966,ja,18,JP,5.3
suite+franaise+2014,en,18,BE,7.1
ricky+gervais+live+4+science+2010,en,35,GB,7.3
what+ever+happened+to+baby+jane+1962,en,18,US,7.9
darkman+1990,en,28,US,6.2
sperseks+2004,de,35,DE,0.0
east+side+story+1997,en,99,,5.0
the+santa+clause+2+2002,en,14,US,5.5
animals+united+2010,de,16,DE,5.5
dragon+ball+z+fusion+reborn+1995,ja,28,JP,7.3
foul+play+1978,en,35,US,6.3
christine+1983,en,27,US,6.5
a+better+tomorrow+ii+1987,cn,28,HK,7.0
the+dreamers+2003,en,18,FR,7.2
ten+minutes+older+the+trumpet+2002,en,99,CN,6.8
the+dukes+of+hazzard+2005,en,28,US,5.1
laws+of+attraction+2004,en,28,DE,5.6
splice+2009,en,27,CA,5.5
good+vibrations+2012,en,10402,,6.6
city+in+darkness+1939,en,80,US,6.8
four+nights+with+anna+2008,pl,80,FR,5.2
very+good+girls+2013,en,18,GB,5.9
shoot-out+at+medicine+bend+1957,en,37,US,0.0
impostor+2001,en,28,US,6.1
south+park+imaginationland+2008,en,16,US,7.9
fun+is+beautiful+1980,it,35,IT,7.1
kama+sutra+-+a+tale+of+love+1996,en,18,GB,5.7
riot+in+cell+block+11+1954,en,80,US,6.7
the+winter+guest+1997,en,18,GB,6.9
lust+for+gold+1974,ro,18,RO,0.0
freeway+1988,en,27,US,7.5
flatliners+1990,en,18,US,6.3
newlyweds+2011,en,35,,5.6
sudden+manhattan+1996,en,35,US,6.0
1066+the+battle+for+middle+earth+2009,en,10752,GB,0.0
sunday+in+new+york+1963,en,10749,US,5.3
memories+of+underdevelopment+1968,es,18,CU,7.1
jonestown+paradise+lost+2007,en,36,,6.5
riding+alone+for+thousands+of+miles+2005,zh,18,CN,7.3
i+vitelloni+1953,it,35,IT,7.6
three+to+tango+1999,en,35,AU,5.4
ella+enchanted+2004,en,10751,IE,5.9
rancho+deluxe+1975,en,28,US,5.5
next+stop_+greenwich+village+1976,en,35,US,7.2
meth+2006,en,,US,0.0
renaissance+man+1994,en,35,CA,5.9
walker+1987,en,18,ES,6.4
idiot+box+1996,en,35,AU,4.7
day+night+day+night+2006,en,18,,6.0
swamp+thing+1982,en,27,US,5.4
just+one+of+the+guys+1985,en,35,US,6.4
the+coast+guard+2002,ko,53,KR,6.8
mulholland+falls+1996,en,18,US,6.2
the+dead+pit+1989,en,27,US,5.5
the+prize+of+peril+1983,fr,28,FR,5.5
carrington+1995,en,36,FR,6.4
el+mariachi+1992,es,28,MX,6.6
indian+summer+1993,en,35,CA,6.8
restless+blood+1946,fi,18,FI,5.0
sylvia+and+the+ghost+1946,en,10749,FR,0.0
much+ado+about+nothing+2012,en,35,US,7.1
goal+the+dream+begins+2005,en,18,GB,6.6
d.e.b.s.+2004,en,28,US,5.6
reincarnated+2012,en,10402,,6.3
master+of+the+house+1925,da,18,DK,6.7
consuming+kids+the+commercialization+of+childhood+2007,en,99,US,7.6
run_+fatboy_+run+2007,en,35,GB,6.2
nina+frisk+2007,en,35,SE,5.1
harvey+1996,en,14,,0.0
supermarket+woman+1996,ja,35,JP,5.7
the+career+of+nikos+dyzma+2002,en,35,PL,6.1
the+bloody+child+1996,en,18,,0.0
detective+1985,en,35,,6.8
on+the+run+2002,en,53,FR,7.0
black+moon+1975,fr,14,DE,6.8
when+in+rome+2010,en,14,US,5.7
secret+2007,zh,14,HK,7.6
mississippi+burning+1988,en,53,US,7.4
cyberbully+2011,en,18,CA,6.4
the+fabulous+baker+boys+1989,en,10402,US,6.5
the+fearless+vampire+killers+1967,en,35,GB,6.9
planes+2013,en,16,US,5.7
breath+2007,ko,80,KR,6.9
war+of+the+worlds+2005,en,12,US,6.2
excision+2012,en,27,US,5.9
the+king+of+escape+2009,fr,12,FR,6.9
sam+peckinpah+man+of+iron+1993,en,99,,8.0
amazon+women+on+the+moon+1987,en,35,US,6.0
zombie+apocalypse+2011,en,28,US,3.7
the+wild+2006,en,10751,CA,5.1
the+zero+theorem+2014,en,18,GB,5.9
bring+it+on+again+2004,en,35,US,5.3
doctor+dolittle+1967,en,12,US,6.0
one+good+cop+1991,en,18,US,4.8
the+scarlet+pimpernel+1934,en,28,GB,7.1
no+one+dies+in+lily+dale+2011,en,99,US,1.0
jaws+1975,en,27,US,7.5
the+young+visiters+2003,en,35,GB,3.8
the+night+walker+1964,en,27,US,6.3
electra+glide+in+blue+1973,en,53,US,6.6
the+donner+party+2009,en,18,,5.0
shaun+of+the+dead+2004,en,27,GB,7.5
the+blue+room+2014,fr,18,FR,6.2
american+pimp+1999,en,99,,6.4
the+conrad+boys+2006,en,18,,5.3
attack+of+the+50+ft.+woman+1993,en,878,US,4.1
anna+1994,en,,RU,3.8
loaded+1996,en,18,,4.0
parting+glances+1986,en,35,,5.2
angels+and+insects+1995,en,18,GB,6.3
wanderlust+2012,en,35,US,5.3
across+the+sea+of+time+1995,en,12,US,3.5
partly+cloudy+2009,en,16,US,7.9
spinning+boris+2003,en,35,US,6.0
sex+positive+2009,en,99,US,0.0
the+shock+doctrine+2009,en,99,GB,6.6
love+with+the+proper+stranger+1963,en,35,US,6.2
009+re+cyborg+2012,ja,28,JP,5.7
the+scorpion+king+3+battle+for+redemption+2012,en,28,US,3.9
cose+da+pazzi+2005,it,,IT,6.9
a+simple+wish+1997,en,12,US,5.5
mine+games+2012,en,53,US,5.3
tom+and+jerry+a+nutcracker+tale+2007,en,16,US,6.5
blood+games+1990,fr,28,US,4.8
the+wolf+of+wall+street+2013,en,80,US,7.9
creepshow+2+1987,en,27,US,5.9
shaft+1971,en,12,US,6.5
sunday+in+the+country+1974,en,18,GB,7.8
the+trials+of+darryl+hunt+2007,en,99,US,6.8
lightning+jack+1994,en,28,AU,5.7
the+amazing+spider-man+2012,en,28,US,6.5
until+death+2007,en,28,BG,4.9
ambush+1999,fi,18,FI,6.3
paris+2008,fr,18,FR,6.5
the+cure+1917,en,35,US,6.4
the+four+feathers+1939,en,10752,GB,7.3
the+empty+mirror+1996,en,18,,6.0
suburbia+1984,en,18,US,6.6
let+fury+have+the+hour+2012,en,,,0.0
the+brain+1969,fr,12,FR,7.1
descent+2007,en,18,US,3.7
room+of+death+2007,fr,9648,FR,6.2
comes+a+bright+day+2012,en,10749,GB,5.4
the+hunters+1958,en,28,US,4.8
jam+2007,en,18,,0.0
revenge+of+the+electric+car+2011,en,99,,6.0
april+fools+day+2008,en,27,US,3.7
after+the+reconciliation+2000,en,,,8.0
gosford+park+2001,en,18,DE,6.8
tobor+the+great+1954,en,878,US,5.7
mlo+1986,fr,18,FR,6.8
a+wednesday+2008,hi,28,IN,7.0
motel+hell+1980,en,35,US,6.1
look+both+ways+2005,en,18,AU,5.3
planet+of+dinosaurs+1977,en,878,US,4.4
bitterly+2013,ru,35,,6.3
the+music+box+1932,en,28,US,7.5
the+stone+angel+2007,en,18,CA,5.6
who+am+i+1998,cn,12,HK,6.6
el+dorado+1988,en,12,FR,4.9
the+fourth+man+1983,nl,80,NL,6.8
wholl+stop+the+rain+1978,en,10752,US,6.8
good+hair+2009,en,35,US,6.7
a+second+chance+2014,da,53,DK,6.7
continental+divide+1981,en,35,US,5.5
stage+beauty+2004,en,35,GB,7.0
hell+up+in+harlem+1973,en,28,US,4.1
the+surgeon+1995,fr,27,DE,6.6
the+white+shadow+1924,en,,,10.0
mask+1985,en,18,US,7.0
prometheus+2012,en,878,GB,6.3
end+of+the+spear+2005,en,12,US,6.1
the+woman+in+black+2012,en,18,CA,6.1
australia+2008,en,18,AU,6.3
the+proprietor+1996,en,18,,0.0
love+is+the+devil+study+for+a+portrait+of+francis+bacon+1998,en,10770,GB,6.7
lego+dc+comics+super+heroes+justice+league+vs.+bizarro+league+2015,en,28,US,6.4
the+art+of+travel+2008,en,28,,6.5
life_+above+all+2010,en,18,DE,7.3
streets+of+fire+1984,en,28,US,6.6
halloween+ii+1981,en,27,US,6.4
dingo+1991,en,18,AU,6.0
santa+buddies+2009,en,12,CA,5.0
last+action+hero+1993,en,12,US,6.1
hellyys+1972,fi,35,FI,0.0
the+first+nudie+musical+1976,en,10402,US,4.5
clash+of+the+titans+2010,en,12,US,5.6
happy+times+2000,zh,18,CN,6.4
the+bachelor+1999,en,35,US,4.5
the+strange+case+of+dr.+jekyll+and+miss+osbourne+1981,fr,27,FR,6.8
dance+with+the+devil+1997,es,28,MX,6.2
love+sick+2006,ro,18,RO,6.9
georg+2007,en,18,RU,5.2
hope+springs+2003,en,35,GB,5.1
oh+what+a+lovely+war+1969,en,10752,GB,6.4
pete+n+tillie+1972,en,18,,6.4
a+royal+scandal+1945,en,35,US,5.5
the+boy+next+door+2015,en,53,US,4.1
lianna+1983,en,18,,5.9
death+in+the+garden+1956,fr,12,MX,7.4
stephen+fry+in+america+-+new+world+,en,,,8.0
pork+chop+hill+1959,en,28,US,6.4
bullet+1996,en,28,US,6.8
the+seventh+veil+1945,en,10402,GB,5.2
hustler+white+1996,en,10749,CA,6.8
gotcha+1985,en,28,US,6.1
the+weeping+camel+2003,mn,99,MN,7.8
daddy+longlegs+2009,en,18,FR,6.4
curse+1987,en,27,HK,3.0
berlin+is+in+germany+2001,de,35,DE,6.3
the+texas+chainsaw+massacre+2+1986,en,27,US,5.8
the+heat+2013,en,28,US,6.5
operator+13+1934,en,18,US,3.5
tombs+of+the+blind+dead+1972,es,27,PT,5.6
mr.+deeds+goes+to+town+1936,en,35,US,7.3
frownland+2007,en,35,,5.0
letter+from+an+unknown+woman+1948,en,18,US,8.1
nickelodeon+1976,en,35,GB,6.4
miss+mto+2005,fr,35,CA,6.0
the+witch+who+came+from+the+sea+1976,en,18,US,5.9
13+frightened+girls+1963,en,12,US,6.2
an+inconvenient+tax+2011,en,99,,7.0
sliver+1993,en,18,US,4.9
young+adult+2011,en,35,US,5.6
red+dust+1932,en,18,US,7.2
the+changeling+1980,en,27,CA,7.0
wrong+side+up+2005,en,35,CZ,6.0
annie+get+your+gun+1950,en,28,US,7.3
ghoulies+iv+1994,en,35,US,3.1
shrek+2+2004,en,12,US,6.7
connie+and+carla+2004,en,10402,US,6.4
gangsters+paradise+jerusalema+2008,en,18,ZA,6.8
class+action+1991,en,18,US,6.4
lego+the+adventures+of+clutch+powers+2010,en,28,US,5.1
bhowani+junction+1956,en,18,US,6.6
madagascar+2011,en,99,,8.6
dirty+pictures+2000,en,18,,7.5
the+serpents+egg+1977,en,53,DE,5.8
out+late+2011,en,,,0.0
apostle+peter+and+the+last+supper+2012,en,36,US,6.2
love+at+the+top+1974,fr,18,FR,6.8
zhou+yus+train+2002,zh,18,CN,6.5
the+nativity+story+2006,en,18,US,6.4
bad+country+2014,en,18,US,5.7
the+joyriders+1999,en,,,6.0
glory+1989,en,10752,US,7.4
bulletproof+1996,en,28,US,5.4
skies+above+the+landscape+2006,bs,35,BA,0.0
the+angry+red+planet+1959,en,12,US,5.7
la+dolce+vita+1960,it,35,IT,7.9
nims+island+2008,en,12,US,5.6
class+of+1984+1982,en,28,CA,6.2
louis+c.k.+shameless+2007,en,35,US,7.8
tom+segura+completely+normal+2014,en,35,US,8.1
chelsea+walls+2002,en,18,,4.0
its+love+im+after+1937,en,35,US,7.5
non-stop+2014,en,28,FR,6.8
the+falls+1980,en,18,GB,8.0
tora-sans+rise+and+fall+1975,ja,35,,0.0
skokie+1981,en,10770,US,6.0
bertie+and+elizabeth+2002,en,18,GB,4.8
the+karlsson+brothers+2010,sv,35,SE,4.8
the+lair+of+the+white+worm+1988,en,35,GB,5.8
the+runner+from+ravenshead+2010,en,10751,US,0.0
when+the+game+stands+tall+2014,en,18,US,6.3
body+heat+1981,en,18,US,7.1
a+connecticut+yankee+in+king+arthurs+court+1989,en,12,US,6.0
the+flying+deuces+1939,en,35,US,6.4
a+hell+of+a+day+2001,fr,18,FR,7.0
patrik_+age+1.5+2008,sv,18,SE,6.5
the+land+of+happiness+1993,fi,,,0.0
the+rocking+horse+winner+1949,en,18,GB,5.9
scary+movie+5+2013,en,35,US,4.6
black+narcissus+1947,en,18,GB,7.7
rio+2011,en,16,US,6.5
winter+kills+1979,en,18,US,6.1
the+expendables+2+2012,en,28,US,6.1
shafts+big+score+1972,en,28,US,6.1
our+mothers+house+1967,en,18,GB,5.5
the+unknown+soldier+1955,fi,18,FI,7.8
until+september+1984,en,18,US,6.3
outlaw+blues+1977,en,18,US,0.0
the+spongebob+movie+sponge+out+of+water+2015,en,16,US,5.7
arthur+newman+2012,en,18,US,5.6
ballad+of+the+little+soldier+1984,en,99,DE,6.9
the+challenger+2013,en,53,GB,7.1
roxanne+1987,en,35,US,6.4
news+from+a+personal+war+1999,en,99,BR,6.5
jack+brooks+monster+slayer+2007,en,28,CA,5.8
ride+beyond+vengeance+1966,en,37,US,3.0
an+angel+at+my+table+1990,en,18,NZ,6.9
giorgino+1994,en,18,,6.8
exiled+2006,cn,28,HK,7.0
white+elephant+2012,en,18,AR,6.2
our+daily+bread+1934,en,18,US,2.5
the+boys+from+county+clare+2003,en,10749,GB,6.5
stray+dog+1949,ja,80,JP,7.3
maelstrm+2000,fr,18,CA,6.3
life+is+a+long+quiet+river+1988,fr,35,FR,6.8
hometown+legend+2002,en,35,,4.5
palms+1994,ru,99,RU,8.1
the+spy+who+loved+me+1977,en,12,GB,6.6
the+motel+life+2012,en,18,US,5.7
the+rink+1916,en,35,US,6.5
g.i.+joe+the+movie+1987,en,16,,6.6
tabloid+2010,en,99,US,6.3
fire+on+the+mountain+1996,en,99,,0.0
miracle+on+34th+street+1994,en,14,US,6.4
the+caiman+2006,it,18,IT,6.2
the+egyptian+1954,en,36,US,6.0
just+around+the+corner+1938,en,35,US,7.7
superman+ii+1980,en,28,GB,6.5
leonard+part+6+1987,en,28,US,2.7
the+flight+of+the+phoenix+1965,en,12,US,7.0
dead+silence+2007,en,27,US,6.2
the+snow+woman+1968,ja,27,JP,5.8
jezebel+1938,en,18,US,7.2
submarine+2011,en,18,GB,7.4
the+deaths+of+ian+stone+2007,en,27,US,5.2
snipes+2001,en,18,US,7.5
daisy+2006,ko,18,KR,7.0
a+walk+in+the+woods+2015,en,12,US,5.7
bronies+the+extremely+unexpected+adult+fans+of+my+little+pony+2012,en,99,US,5.5
bloody+birthday+1981,en,878,US,6.2
frankenstein+and+the+monster+from+hell+1973,en,27,GB,6.3
eternally+yours+1939,en,18,,4.5
spencers+mountain+1963,en,18,US,6.3
harry_+hes+here+to+help+2000,fr,35,FR,6.7
a+chump+at+oxford+1940,en,35,US,7.5
kings+game+2004,da,53,DK,6.9
ghost+from+the+machine+2010,en,53,,3.5
frankenstein+conquers+the+world+1965,ja,27,JP,5.8
space+milkshake+2012,en,878,CA,5.7
black+sabbath+1963,it,27,FR,6.9
pokmon+4ever+celebi+-+voice+of+the+forest+2001,ja,12,JP,5.7
dark+night+of+the+scarecrow+1981,en,27,US,6.4
the+river+2001,fi,18,FI,7.0
kimjongilia+2009,en,99,,5.5
shine+a+light+2008,en,99,GB,7.2
hunter+prey+2009,en,878,US,5.4
a+prairie+home+companion+2006,en,18,US,6.4
born+yesterday+1993,en,10749,,4.8
wisdom+1986,en,80,US,5.9
arrowsmith+1931,en,18,US,6.0
electric+shadows+2004,zh,18,CN,6.4
kung+fu+hustle+2004,cn,28,CN,7.2
the+first+wives+club+1996,en,35,US,6.5
small+town+of+anara+1978,ka,35,GE,7.0
jack+frost+1998,en,35,US,5.5
tempest+1982,en,35,US,5.6
stars+1959,de,18,DE,5.0
errors+of+the+human+body+2012,en,878,DE,5.6
big+trouble+1986,en,28,US,6.3
the+sensation+of+sight+2006,en,18,,0.0
the+ghost+goes+west+1935,en,10749,GB,5.9
this+is+the+army+1943,en,35,US,8.3
absence+of+malice+1981,en,18,US,6.8
12+oclock+boys+2013,en,99,US,6.2
desperate+hours+1990,en,9648,US,5.3
the+flight+before+christmas+2008,en,16,DK,5.4
strawberry+and+chocolate+1993,es,35,CU,7.1
donner+pass+2012,en,27,US,4.3
my+geisha+1962,en,35,US,6.3
remington+and+the+curse+of+the+zombadings+2011,en,10769,PH,5.3
the+lie+2011,en,18,,5.5
the+battle+of+the+sexes+1960,en,35,GB,7.2
don+camillo+1952,it,35,FR,7.6
quest+for+camelot+1998,en,14,US,6.9
bernie+2012,en,35,US,6.5
the+three+musketeers+1993,en,28,US,6.2
troll+hunter+2010,nb,14,NO,6.7
safety+catch+1970,fr,53,FR,7.5
black+and+white+1999,en,18,US,4.6
kounterfeit+1996,en,53,US,4.5
interrupted+melody+1955,en,18,US,4.0
the+good+shepherd+2004,en,18,CA,4.3
gunfighters+1947,en,37,US,4.3
a+league+of+ordinary+gentlemen+2004,en,99,,0.0
fantastic+four+2005,en,28,DE,5.5
raanjhanaa+2013,hi,18,IN,6.3
wild+2014,en,18,US,7.0
walking+tall+1973,en,28,US,6.5
saint+laurent+2014,fr,18,FR,6.0
i+am+divine+2013,en,99,US,7.0
american+dreams+in+china+2013,zh,18,CN,6.7
hands+over+the+city+1963,it,18,IT,6.5
fallout+1998,en,28,US,0.0
levity+2003,en,80,FR,5.9
nil+by+mouth+1997,en,18,GB,7.1
the+hospital+1971,en,9648,US,6.7
wild+boys+of+the+road+1933,en,18,US,6.2
equilibrium+2002,en,28,US,6.9
yes+9012+live+1985,en,10402,,0.0
miracle+run+2003,en,18,US,7.1
the+purple+ball+1987,en,10751,RU,5.8
waxwork+1988,en,27,US,5.7
never+been+kissed+1999,en,10749,US,5.8
north+1994,en,35,US,4.8
drive+thru+2007,en,35,US,5.0
stanley+kubricks+boxes+2008,en,99,GB,6.8
taxi+2+2000,fr,28,FR,6.1
the+new+adventures+of+pippi+longstocking+1988,en,14,SE,5.8
free+the+nipple+2014,en,18,US,5.0
trust+us_+this+is+all+made+up+2009,en,99,,0.0
finding+neverland+2004,en,18,GB,7.2
escape+from+tomorrow+2013,en,27,US,4.8
ordinary+decent+criminal+2000,en,35,DE,6.0
guilty+of+romance+2011,ja,18,JP,6.8
the+lost+weekend+1945,en,18,US,7.4
the+human+factor+1979,en,53,GB,5.9
star+wars+episode+i+-+the+phantom+menace+1999,en,12,US,6.4
bridge+to+terabithia+2007,en,12,US,7.0
mystics+in+bali+1981,id,9648,AU,6.6
ethan+frome+1993,it,18,GB,5.6
zatichi+goes+to+the+fire+festival+1970,ja,12,JP,5.8
the+cat+o+nine+tails+1971,it,27,IT,6.9
sea+of+love+1989,en,18,US,6.7
read+it+and+weep+2006,en,35,US,5.3
we+need+a+vacation+2004,en,,,9.0
blazing+saddles+1974,en,37,US,7.2
angel+dog+2011,en,18,US,3.0
too+many+cooks+2014,en,35,,8.5
dersu+uzala+1975,ru,28,RU,8.0
bluebeard+1944,en,9648,US,5.6
strawberry+wine+2009,en,,PL,6.7
offside+2006,fa,18,IR,6.7
calculator+2014,ru,53,RU,4.3
the+night+of+the+iguana+1964,en,18,US,6.9
the+red+elvis+2007,de,99,DE,8.0
god+said_+ha+1998,en,35,,8.0
the+seventh+victim+1943,en,18,US,6.4
lost+in+siberia+2012,de,35,DE,7.0
king+of+comedy+1999,cn,35,HK,6.9
club+dread+2004,en,35,US,5.1
populaire+2012,fr,35,FR,6.6
santa+claus+1959,es,18,MX,1.6
guinea+pig+2+flower+of+flesh+and+blood+1985,ja,27,JP,4.8
the+hard+man+1957,en,37,US,3.3
the+king+and+four+queens+1956,en,12,US,3.8
the+hunting+party+2007,en,28,BA,6.6
tomorrow+we+move+2004,fr,35,BE,4.3
paulette+2013,fr,80,FR,6.3
tattooed+life+1965,ja,53,JP,8.0
maid+in+manhattan+2002,en,35,US,5.6
sins+of+my+father+2009,es,99,CO,7.1
down+twisted+1987,en,28,,1.0
bad+men+of+missouri+1941,en,37,US,5.0
bad+ronald+1974,en,18,US,6.1
secret+sunshine+2007,ko,18,KR,6.3
the+cassandra+crossing+1976,en,18,DE,6.3
consuming+spirits+2012,en,16,,5.0
hudson+hawk+1991,en,28,US,5.4
day+of+the+outlaw+1959,en,53,US,5.7
twice-told+tales+1963,en,27,US,6.6
rock+the+boat+1944,fr,10402,CA,5.3
d.l.+hughley+reset+2012,en,35,US,0.0
wild+women+1970,en,37,,0.0
meetin+wa+1986,en,99,FR,5.2
santos+2008,es,14,CL,5.0
sense+and+sensibility+2008,en,18,GB,7.9
alice+2009,en,14,CA,6.3
false+trail+2011,sv,80,SE,6.3
mystery+on+monster+island+1981,en,12,ES,4.8
ballou+2008,en,,US,0.0
conspiracy+theory+1997,en,28,US,6.5
ninotchka+1939,en,35,US,7.3
a+good+day+to+die+hard+2013,en,28,US,5.2
thr3e+2006,en,18,PL,4.8
she+cried+no+1996,en,,,3.8
punisher+war+zone+2008,en,28,CA,5.6
wind+across+the+everglades+1958,fr,28,US,7.0
the+3rd+voice+1960,en,18,US,6.3
youth+of+the+son+1952,ja,35,JP,5.0
end+of+the+world+1977,en,14,US,4.7
purge+2012,fi,18,EE,6.7
sergio+2009,en,99,US,0.0
father+of+the+bride+part+ii+1995,en,35,US,5.7
lord+save+us+2008,en,99,US,0.0
charlie+victor+romeo+2014,en,,,6.0
the+conscientious+objector+2004,en,99,,7.0
the+best+of+times+1986,en,35,US,6.0
la+luna+1979,it,18,IT,6.9
road+train+2010,en,27,AU,3.5
apollo+13+1995,en,18,US,7.3
the+rum+diary+2011,en,18,US,5.6
dead+mans+curve+1998,en,18,US,5.1
the+foreigner+1978,en,53,US,6.0
our+little+differences+2012,en,,,0.0
wild+zero+1999,ja,27,JP,5.5
otello+1986,en,,,6.7
star+wars+the+clone+wars+2008,en,53,SG,5.8
the+secret+agent+1996,en,18,GB,5.0
dragon+age+redemption+2011,en,,,7.0
the+kingdom+of+dreams+and+madness+2013,ja,16,JP,7.7
the+petrified+forest+1936,en,80,US,7.1
the+ramen+girl+2008,en,10749,JP,6.1
chinatown+1974,en,80,US,7.9
lady+jane+1986,en,18,GB,6.9
the+man+in+the+glass+booth+1975,en,28,US,6.7
enid+2009,en,18,US,6.2
delirium+2014,en,12,US,6.6
heart+and+souls+1993,en,14,US,6.6
a+cinderella+story+2004,en,35,CA,6.1
white+hunter+black+heart+1990,en,12,US,6.5
delicatessen+1991,fr,35,FR,7.4
baby+take+a+bow+1934,en,18,US,5.2
the+magdalene+sisters+2002,en,18,IE,7.4
the+entity+1982,en,27,US,6.3
mutant+pumpkins+from+outer+space+2009,en,10770,US,6.0
the+green+ray+1986,fr,18,FR,7.4
the+muppets+take+manhattan+1984,en,10749,GB,6.5
will+it+snow+for+christmas+1996,fr,18,FR,7.4
the+poll+diaries+2010,de,18,DE,6.8
we+are+legion+the+story+of+the+hacktivists+2012,en,99,US,6.9
poison+1951,fr,35,FR,5.1
kisses+2008,en,18,,6.8
humoresque+1946,en,18,US,7.1
where+the+wild+things+are+2009,en,10751,US,6.4
the+moguls+2005,en,35,DE,5.6
the+congress+2013,en,18,BE,6.4
bunnyman+2011,en,27,US,2.3
quigley+down+under+1990,en,10749,AU,6.5
romy+and+micheles+high+school+reunion+1997,en,35,US,6.0
love+crazy+1941,en,35,US,7.9
skylark+1993,en,18,US,6.0
bloodsuckers+from+outer+space+1984,en,35,US,4.8
tapeheads+1988,en,35,,5.4
the+innocent+1993,en,18,DE,6.1
hit++run+2012,en,28,US,5.5
please+vote+for+me+2007,en,99,DK,7.0
secrets+of+the+heart+1997,en,18,FR,6.4
thomasine++bushrod+1974,en,37,US,0.0
on+borrowed+time+1939,en,35,US,8.2
the+corn+is+green+1945,en,18,US,7.3
the+quiet+man+1952,en,35,US,7.3
the+turandot+project+2000,en,,,0.0
hannah+montana+the+movie+2009,en,35,US,6.0
buffalo+bill+and+the+indians_+or+sitting+bulls+history+lesson+1976,en,37,US,5.7
20+feet+from+stardom+2013,en,99,US,7.4
macgyver+lost+treasure+of+atlantis+1994,en,28,US,5.6
live+free+or+die+hard+2007,en,28,GB,6.4
the+incredibly+true+adventure+of+two+girls+in+love+1995,en,35,US,5.7
pussy+riot+a+punk+prayer+2013,en,10402,,7.1
the+misfortunates+2009,en,18,BE,7.3
orderly+or+disorderly+1981,fa,18,IR,4.5
caveman+1981,en,35,US,6.2
gen+13+2000,en,28,US,5.5
scanners+ii+the+new+order+1991,en,27,CA,4.6
brooklyns+finest+2009,en,80,US,6.2
havoc+2005,en,18,DE,5.1
nostalgia+1983,ru,18,SU,7.5
the+two+of+us+1967,fr,18,FR,7.4
schizo+2004,en,80,FR,6.0
zotz+1962,en,35,US,6.5
bitter+moon+1992,en,53,FR,7.0
the+future+2011,en,35,US,5.8
man+push+cart+2005,en,18,US,7.0
the+streetfighter+1974,ja,28,JP,7.0
devil+2010,en,27,US,5.8
the+busher+1919,en,18,US,5.0
squadra+antifurto+1976,it,35,IT,7.2
kitty+foyle+1940,en,10749,US,5.3
eternal+flame+of+gehenna+2011,fi,99,FI,5.8
the+girl+from+the+marsh+croft+1917,en,,,0.0
a+cinderella+story+once+upon+a+song+2011,en,35,US,6.1
mr.+nanny+1993,en,10751,US,4.8
the+gay+divorcee+1934,en,35,US,7.2
alex+cross+2012,en,28,US,5.1
snake++mongoose+2013,en,18,,5.5
malice+in+wonderland+2009,en,14,GB,5.6
elizabeth+1998,en,18,US,7.2
heir+to+an+execution+2004,en,99,,0.0
demon+wind+1990,en,27,US,4.5
a+dangerous+profession+1949,en,80,US,5.5
compagni+di+scuola+1988,it,35,IT,6.8
invasion+of+the+body+snatchers+1978,en,27,US,7.1
body+fat+index+of+love+2012,fi,35,,5.3
scatter+my+ashes+at+bergdorfs+2013,en,99,,5.8
the+newest+pledge+2012,en,35,US,0.0
the+barkleys+of+broadway+1949,en,35,US,7.4
masquerade+1988,en,18,US,5.2
golden+earrings+1947,en,12,US,4.8
bloody+new+year+1987,en,27,GB,6.5
fire+of+conscience+2010,cn,28,HK,6.5
return+of+the+jedi+1983,en,12,US,7.9
the+deep+end+2001,en,18,US,6.0
a+bright+shining+lie+1998,en,18,US,6.1
de-lovely+2004,en,18,GB,6.3
i+am+my+films+a+portrait+of+werner+herzog+1979,en,99,DE,8.0
the+insect+woman+1963,ja,18,JP,7.5
farmageddon+2011,en,99,,4.8
funeral+parade+of+roses+1969,ja,18,JP,7.1
violette+1978,fr,53,FR,6.4
nouvelle+vague+1990,en,18,CH,5.9
romeo+is+bleeding+1993,en,28,GB,5.7
darkness+falls+2003,en,53,AU,4.9
queen+to+play+2009,fr,35,FR,6.5
frankie+starlight+1995,it,18,GB,5.4
pandaemonium+2001,en,18,GB,4.5
moment+by+moment+1978,en,18,US,1.3
